Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
2081785817,"Dec 6, 2018, 11:50:42 PM",Evening Activity,Workout,,900,2.87,,,false,,,activities/2224104625.fit.gz,,,900.0,900.0,2876.699951171875,4.0,,3.0,5.0,110.5999984741211,116.80000305175781,37.5,-0.041714463382959366,,,83.0,80.11061096191406,,,,,209.0,,5.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785818,"Oct 21, 2018, 9:45:25 PM",Afternoon Activity,Workout,,3037,11.03,,,false,,,activities/2224104620.fit.gz,,,3037.0,3037.0,11029.0,4.300000190734863,,59.0,59.0,44.599998474121094,62.0,1.7000000476837158,0.012693807482719421,,,87.0,80.7137451171875,,,,,792.0,,12.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785823,"Nov 11, 2018, 3:42:17 PM",Morning Activity,Workout,,3874,12.14,,,false,,,activities/2224104617.fit.gz,,,3874.0,3538.0,12147.900390625,9.399999618530273,,90.0,87.0,51.400001525878906,219.60000610351562,10.800000190734863,0.0263420008122921,,,104.0,81.0240249633789,,,,,875.0,,15.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.5,,,,,""
2081785829,"Dec 21, 2018, 12:18:29 AM",Evening Activity,Workout,,765,2.39,,,false,,,activities/2224104634.fit.gz,,,765.0,765.0,2397.39990234375,3.9000000953674316,,2.0,0.0,252.0,255.39999389648438,12.100000381469727,0.13347794115543365,,,83.0,80.20927429199219,,,,,175.0,,21.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785834,"Nov 4, 2018, 3:52:47 PM",Morning Activity,Workout,,3736,12.15,,,false,,,activities/2224104631.fit.gz,,,3736.0,3591.0,12149.2001953125,4.099999904632568,,24.0,17.0,-20.0,176.8000030517578,7.199999809265137,0.052678365260362625,,,86.0,82.51871490478516,,,,,897.0,,14.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785836,"Nov 2, 2018, 3:50:04 PM",Lunch Activity,Workout,,4505,13.67,,,false,,,activities/2224104630.fit.gz,,,4505.0,4140.0,13677.7001953125,18.399999618530273,,119.0,122.0,99.80000305175781,198.8000030517578,27.5,-0.020471278578042984,,,100.0,80.45418548583984,,,,,979.0,,11.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6558.0,,,,,""
2081785838,"Oct 19, 2018, 11:22:28 PM",Evening Activity,Workout,,2325,8.14,,,false,,,activities/2224104637.fit.gz,,,2325.0,2325.0,8148.0,3.9000000953674316,,89.0,82.0,153.8000030517578,171.60000610351562,2.0,0.07609229534864426,,,120.0,79.3155288696289,,,,,589.0,,17.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785840,"Nov 23, 2018, 6:18:24 PM",Afternoon Activity,Workout,,3708,11.86,,,false,,,activities/2224104638.fit.gz,,,3708.0,3559.0,11862.599609375,6.800000190734863,,94.0,88.0,154.0,194.1999969482422,19.299999237060547,0.057323016226291656,,,102.0,80.61756896972656,,,,,854.0,,8.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.9000244140625,,,,,""
2081785842,"Jan 8, 2019, 9:34:29 PM",Afternoon Activity,Workout,,5446,15.99,,,false,,,activities/2224104632.fit.gz,,,5446.0,4740.0,15993.7998046875,8.300000190734863,,115.0,103.0,238.8000030517578,581.2000122070312,8.600000381469727,2.0845577716827393,,,86.0,80.9052505493164,,,,,1155.0,,11.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.5,,,,,""
2081785851,"Jan 4, 2019, 12:12:08 AM",Evening Activity,Workout,,961,3.16,,,false,,,activities/2224104646.fit.gz,,,961.0,961.0,3163.39990234375,4.099999904632568,,4.0,0.0,250.0,255.0,4.5,0.13909085094928741,,,83.0,80.16876220703125,,,,,233.0,,19.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785852,"Jan 4, 2019, 6:27:12 PM",Afternoon Activity,Workout,,5539,16.34,,,false,,,activities/2224104628.fit.gz,,,5539.0,4916.0,16344.2998046875,5.400000095367432,,100.0,94.0,146.8000030517578,270.6000061035156,8.699999809265137,0.04405205324292183,,,92.0,81.33415222167969,,,,,1185.0,,13.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7097.10009765625,,,,,""
